"Country Name","Country Code","Indicator Name","Indicator Code","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"BES Islands","BES","Access to Clean Fuels and Technologies for cooking (% of total population)","2.1_ACCESS.CFT.TOT","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BES Islands","BES","Access to electricity (% of rural population with access)","1.2_ACCESS.ELECTRICITY.RURAL","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BES Islands","BES","Access to electricity (% of total population)","1.1_ACCESS.ELECTRICITY.TOT","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BES Islands","BES","Access to electricity (% of urban population with access)","1.3_ACCESS.ELECTRICITY.URBAN","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BES Islands","BES","Energy intensity level of primary energy (MJ/2011 USD PPP)","6.1_PRIMARY.ENERGY.INTENSITY","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Total final energy consumption (TFEC) (TJ)","1.1_TOTAL.FINAL.ENERGY.CONSUM","4375919.556324","4485163.174776","4491735.73902","4514666.507676","4441801.03146","4635782.090604","4682474.875188","4713544.071288","4857887.685672","5035801.3974","5041057.799196","5118429.695724","5133114.938592","5405876.333784","5427240.443748","5554547.927064","5477900.723748","5431812.638688","5426092.088244","5120685.501696","5199032.085264","4967023.661496","4920561.234648","4800898.345716","4579683.827292","4714561.63116","",
"Jamaica","JAM","Access to Clean Fuels and Technologies for cooking (% of total population)","2.1_ACCESS.CFT.TOT","","","","","","","","","","","73.16","74.88","76.48","77.81","79.36","80.57","81.72","82.99","83.97","85.08","86","86.94","87.67","88.43","89.22","89.89","90.5",
"Jamaica","JAM","Access to electricity (% of rural population with access)","1.2_ACCESS.ELECTRICITY.RURAL","53.200008","68.8382167447095","69.7847131505748","70.7271871370398","71.6607811173748","72.5796287349313","75.913615","74.3526677147791","75.19594293227","79.394713","76.7708530181274","81.818182","81.566686","78.9448639966714","79.6541598449405","80.3693222261954","81.0990314268854","81.8538115249665","83.8730466308289","83.5681477108499","84.7488891217106","80.8247031677937","84.9800294904081","89.9975957928198","91.9769483787894","93.9814325989949","96.0068244010101",
"Jamaica","JAM","Access to electricity (% of total population)","1.1_ACCESS.ELECTRICITY.TOT","70.334586","76.5794296264648","77.5078353881836","78.4331817626953","79.352409362793","80.2624588012695","85.706045","82.0427932739258","82.9069595336914","84.554112","84.5695037841797","87.708112","86.681291","86.9426956176758","87.725227355957","88.5136108398438","89.3138961791992","90.1321487426758","92","91.8347244262695","92.7145462036133","91.1","93.1","95.4321212768555","96.35400390625","97.2788848876953","98.2042694091797",
"Jamaica","JAM","Access to electricity (% of urban population with access)","1.3_ACCESS.ELECTRICITY.URBAN","82.110334","84.4279022216797","85.2631530761719","86.0973663330078","86.9295272827149","87.7585906982422","92.356928","89.4033126831055","90.2169189453125","88.49866","91.8220901489258","92.721311","92.639077","94.197135925293","94.9911041259766","95.790901184082","96.5993576049805","97.4192810058594","99.5","99.0032501220703","99.5706481933594","99.8777236938477","99.9817276000977","99.9992980957031","100","100","100",
"Jamaica","JAM","Energy intensity level of primary energy (MJ/2011 USD PPP)","6.1_PRIMARY.ENERGY.INTENSITY","6.60393979017344","6.32281913990938","6.52783742498035","5.98381384419474","6.01741031333829","6.25760480310113","6.60236565560722","6.67803490414137","7.1063029937883","7.2289408514904","7.58010800155776","7.50289015834626","6.85962604293326","6.8936407488159","6.88176162524334","6.73832753207609","7.33732554984057","7.27478168931694","6.16559804230936","5.53334158915247","4.97336573842894","5.21539869054631","5.09475687338571","5.26514207256545","5.10294900803766","5.20720144232321","",
"Jamaica","JAM","Renewable electricity output (GWh)","4.1.2_REN.ELECTRICITY.OUTPUT","186","143","179","199","263","301","355","371","319","319","320","230","156","180","237","274","295","298","260","324","332","381","435","393","404","423","",
"Jamaica","JAM","Renewable electricity share of total electricity output (%)","4.1_SHARE.RE.IN.ELECTRICITY","7.56712774613507","6.73575129533679","4.47611902975744","5.24927459773147","5.50785340314136","5.16383599245154","5.87943027492547","5.9312549960032","4.92283950617284","4.8267513996066","4.84408113835907","3.45552884615385","2.24978367464667","2.51889168765743","3.28391298323403","3.69172729722447","3.94754449350997","4.96997998665777","6.13931523022432","7.36698499317872","7.68518518518519","8.72652313330279","10.924158714214","9.84222389181067","9.79631425800194","10.2620087336245","",
"Jamaica","JAM","Renewable energy consumption (TJ)","3.1_RE.CONSUMPTION","6172.296","6269.948","6581.733","6833.276","7081.355","7373.734","7747.061","7975.862","7710.873","8028.871","10676.59","9950.61","11824.82","12249.26","12945.75","13164.66","13405.48","13167.96","12495.39","12059.22","10538.54","11231.48","13465.26","13617.08","13761.06","13776.31","",
"Jamaica","JAM","Renewable energy share of TFEC (%)","2.1_SHARE.TOTAL.RE.IN.TFEC","7.63335505813092","7.69322352667762","8.6759130551398","10.5433152763617","9.25980060985113","10.7796064098073","10.124201466869","10.2933127076474","9.37186601449738","9.33129786184964","11.9021345930669","11.1510031578221","12.7332718772021","12.9968312385869","11.4782143743335","11.3228342240362","9.3091984724319","9.49779237261111","10.7636844787301","14.0409740586844","13.7199666602969","13.8847977524942","17.0390394183548","15.7599788440379","16.1167899050273","16.7719074601531","",
"Jamaica","JAM","Total electricity output (GWh)","4.1.1_TOTAL.ELECTRICITY.OUTPUT","2458","2123","3999","3791","4775","5829","6038","6255","6480","6609","6606","6656","6934","7146","7217","7422","7473","5996","4235","4398","4320","4366","3982","3993","4124","4122","",
"Jamaica","JAM","Total final energy consumption (TFEC) (TJ)","1.1_TOTAL.FINAL.ENERGY.CONSUM","80859.542796","81499.62078","75862.136448","64811.45466","76474.162872","68404.482684","76520.217672","77485.861224","82276.816464","86042.382516","89703.152964","89235.110592","92865.52674","94248.049968","112785.400044","116266.473036","144002.515788","138642.32322","116088.408432","85885.9218","76811.702688","80890.483248","79025.933736","86402.907864","85383.380196","82139.196348","",
"Japan","JPN","Access to Clean Fuels and Technologies for cooking (% of total population)","2.1_ACCESS.CFT.TOT","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Japan","JPN","Access to electricity (% of rural population with access)","1.2_ACCESS.ELECTRICITY.RURAL","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Japan","JPN","Access to electricity (% of total population)","1.1_ACCESS.ELECTRICITY.TOT","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Japan","JPN","Access to electricity (% of urban population with access)","1.3_ACCESS.ELECTRICITY.URBAN","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Japan","JPN","Energy intensity level of primary energy (MJ/2011 USD PPP)","6.1_PRIMARY.ENERGY.INTENSITY","5.03147197449383","4.91785542506093","4.99219592963809","5.0160037393887","5.24384101364639","5.27762127793716","5.25137087087074","5.22348106254592","5.23162416473773","5.3254666911116","5.31104310975785","5.2068393264808","5.18274319690768","5.05813737484608","5.09948122042995","5.01557333421853","4.92415637807909","4.7750032526997","4.64206127159012","4.68392282262269","4.73517346493524","4.40351657814238","4.23330585516314","4.20630372220914","3.87124396418894","3.74238616904232","",
"Japan","JPN","Renewable electricity output (GWh)","4.1.2_REN.ELECTRICITY.OUTPUT","98204","106821","92259","104689","77893","94146","93206","102686","103998","98515","99191","96067","95084","108337","108728","94947","106811","94599","96782","97710","120069","123156","118282","129323","148217","165485","",
"Japan","JPN","Renewable electricity share of total electricity output (%)","4.1_SHARE.RE.IN.ELECTRICITY","11.2547375128502","11.8567348664881","10.162887763094","11.4545277492387","7.99302625314003","9.41632318714325","9.14620922863757","9.85379465999294","9.92994480181263","9.22474326813322","9.11604901056161","8.96543807616427","8.70870568322637","10.0221095672445","9.79582716934759","8.40711373205297","9.44909822599951","8.20178689867738","8.78932661054861","9.14571650806042","10.5317771633873","11.4628446015564","11.1942473822485","12.2052917942741","14.0593593575553","15.9847807230219","",
"Japan","JPN","Renewable energy consumption (TJ)","3.1_RE.CONSUMPTION","482598.1","508229.1","455404.3","487402.7","401509.8","456078.8","453635.8","480176.8","470080.6","456401.4","470295.8","446093.3","446557.5","484105.2","481040.5","439186.2","484619.7","446223","444975.4","438933.7","516775.3","520468.2","500370.5","545321.1","606868.9","664986.9","",
"Japan","JPN","Renewable energy share of TFEC (%)","2.1_SHARE.TOTAL.RE.IN.TFEC","4.55066402367469","4.73056921825984","4.19771490131849","4.43560671218463","3.56764577817821","3.91718852109581","3.8393584372338","4.07212749288482","4.04535605146046","3.82878657575963","3.91610801853032","3.73677736030424","3.69537437293977","4.07902501125446","4.0137574915504","3.65447331002498","4.02936380851185","3.7527317989319","3.983866936164","4.03561366246857","4.58552956180109","4.69360225893564","4.53308543403043","4.91215213004179","5.62502588654266","6.29735708059289","",
"Japan","JPN","Total electricity output (GWh)","4.1.1_TOTAL.ELECTRICITY.OUTPUT","872557","900931","907803","913953","974512","999817","1019067","1042096","1047317","1067943","1088092","1071526","1091827","1080980","1109942","1129365","1130383","1153395","1101131","1068369","1139429","1073718","1055906","1058800","1035530","1035266","",
"Japan","JPN","Total final energy consumption (TFEC) (TJ)","1.1_TOTAL.FINAL.ENERGY.CONSUM","10605003.961824","10743508.371852","10848862.076292","10988411.09292","11254194.641628","11643013.797876","11815406.334576","11791791.903348","11620252.80396","11920262.228496","12009265.264764","11937914.865864","12084228.9558","11868159.637764","11984792.330196","12017770.079076","12027201.39036","11890617.92604","11169434.29914","10876504.460328","11269697.27346","11088885.91932","11038188.16746","11101470.100344","10788730.794144","10559777.562072","",
"Jordan","JOR","Access to Clean Fuels and Technologies for cooking (% of total population)","2.1_ACCESS.CFT.TOT","","","","","","","","","","","97.28","97.59","97.69","97.98","98.11","98.24","98.37","98.41","98.56","98.65","98.74","98.84","98.9","98.95","98.94","99.04","99.06",
"Jordan","JOR","Access to electricity (% of rural population with access)","1.2_ACCESS.ELECTRICITY.RURAL","90","91.8129403366801","92.1594736783127","92.5379616178955","92.9404485163603","93.4289684601725","94.0206547113229","94.4","95.0839190778755","95.536938161701","95.9356370163145","96.2833977431616","98.7","96.8749366019374","98.0853584948435","97.4472703656977","97.7742707226181","97.8","98.5813064088689","98.6685977739487","99.6302855155465","100","99.4","100","100","100","100",
"Jordan","JOR","Access to electricity (% of total population)","1.1_ACCESS.ELECTRICITY.TOT","96.8","97.4160690307617","97.608268737793","97.7974166870117","97.9804382324219","98.1451110839844","98.3044281005859","98.9","98.5744476318359","98.6805114746094","98.766845703125","98.8362655639648","99.5","98.9447326660156","99.173436820348","99.0523071289063","99.1206359863281","98.8","99.3095474243164","99.4","99.5734558105469","99.7201690673828","99.5","99.9419403076172","99.9855880737305","99.9983215332031","100",
"Jordan","JOR","Access to electricity (% of urban population with access)","1.3_ACCESS.ELECTRICITY.URBAN","99.2347668628339","99.3384628295898","99.3682098388672","99.3969268798828","99.423583984375","99.4471435546875","99.4665908813477","99.8","99.4889831542969","99.489875793457","99.4831619262695","99.4710159301758","99.7","99.4417114257813","99.43017578125","99.4244766235352","99.4274291992188","99","99.4697952270508","99.6","99.5613784790039","99.6214599609375","99.5","99.7612533569336","99.83740234375","99.9153366088867","99.9935607910156",
"Jordan","JOR","Energy intensity level of primary energy (MJ/2011 USD PPP)","6.1_PRIMARY.ENERGY.INTENSITY","6.12700146494079","6.21947297410416","5.88774478198736","5.57406148392484","5.69228794049164","5.71166039932893","5.7405036152523","5.67778598767429","5.70043932281147","5.49537088174717","5.51895267920818","5.19035301629784","5.15331588997916","5.05825527821593","5.60025606005277","5.55916155963056","5.27945553991479","5.13349850443959","4.69429809728008","4.69547415019559","4.3700287327299","4.23850913775842","4.58713528584879","4.39134860010471","4.50893844675103","4.64266142520708","",
"Jordan","JOR","Renewable electricity output (GWh)","4.1.2_REN.ELECTRICITY.OUTPUT","12","8","16","23","15","19","23","20","16","17","42","51","61","50","62","65","60","74","74","69","73","66","70","64","66","184","",
"Jordan","JOR","Renewable electricity share of total electricity output (%)","4.1_SHARE.RE.IN.ELECTRICITY","0.329851566794942","0.214822771213749","0.361827227498869","0.483091787439614","0.295508274231678","0.338319088319088","0.379663255199736","0.319284802043423","0.237212750185322","0.240079084875018","0.569491525423729","0.675586170353689","0.750122970978849","0.62546910182637","0.691424110627858","0.673296043090947","0.539568345323741","0.569186985616491","0.53475935828877","0.483464125560538","0.494010962983014","0.450604219294053","0.42178838274283","0.370735098186874","0.362239297475302","0.967708004628169","",
"Jordan","JOR","Renewable energy consumption (TJ)","3.1_RE.CONSUMPTION","2553.461","2550.653","2574.209","2595.343","2582.265","2594.36","2607.114","2693.812","2809.177","2854.311","2972.296","3003.961","3041.809","3020.787","3142.575","3157.206","4307.994","4553.565","4982.622","5391.9","5581.13","5827.811","6279.473","6470.431","6779.087","7400.644","",
"Jordan","JOR","Renewable energy share of TFEC (%)","2.1_SHARE.TOTAL.RE.IN.TFEC","2.76535806449837","2.8826818152682","2.53388256736458","2.52765442253323","2.33569238853413","2.22003842239553","2.19255859550592","2.13988101548592","2.20198840245121","2.17902858250643","2.08411335778864","2.11935896869224","2.08728383516419","1.97997849483666","1.82862591878611","1.68798387846937","2.28206925783855","2.32765156649147","2.74218406980882","2.78359418504868","2.97312559922771","3.02753075910644","2.9390587320004","3.15074989890137","3.13055186492564","3.22917004202291","",
"Jordan","JOR","Total electricity output (GWh)","4.1.1_TOTAL.ELECTRICITY.OUTPUT","3638","3724","4422","4761","5076","5616","6058","6264","6745","7081","7375","7549","8132","7994","8967","9654","11120","13001","13838","14272","14777","14647","16596","17263","18220","19014","",
"Jordan","JOR","Total final energy consumption (TFEC) (TJ)","1.1_TOTAL.FINAL.ENERGY.CONSUM","92337.445656","88481.94714","101591.487828","102677.92056","110556.724536","116861.040504","118907.380872","125886.064716","127574.559288","130990.066992","142616.810592","141739.131708","145730.491884","152566.657056","171854.449164","187040.0565","188775.778176","195629.151096","181702.681992","193702.804416","187719.281064","192493.865916","213655.920912","205361.618904","216546.068952","229180.993992","",
