country,Country_code,unit,2020Q1,2019Q4,2019Q3,2019Q2,2019Q1,2020M03,2020M02,2020M01,2019M12,2019M11,2019M10,2019M09,2019M08,2019M07,2019M06,2019M05,2019M04,2019M03,2019M02,2019M01
Spain,ESP,Thousand tonnes,,,18,16,18,,,,,,,6,6,6,5,5,5,6,6,6
Spain,ESP,Thousand tonnes,,,18,16,15,,,,,,,6,6,6,5,5,5,5,5,5
Spain,ESP,Thousand tonnes,,,18,16,15,,,,,,,6,6,6,5,5,5,5,5,5
Spain,ESP,Thousand tonnes,,,18,16,15,,,,,,,6,6,6,5,5,5,5,5,5
Spain,ESP,Thousand tonnes,,,32,35,40,,,,,,,10,10,10,11,11,11,13,13,13
Spain,ESP,Thousand tonnes,,,32,35,38,,,,,,,10,10,10,11,11,11,12,12,12
Spain,ESP,Thousand tonnes,,,32,35,40,,,,,,,10,10,10,11,11,11,13,13,13
Spain,ESP,Thousand tonnes,,,32,35,40,,,,,,,10,10,10,11,11,11,13,13,13
Spain,ESP,Thousand tonnes,,,32,35,40,,,,,,,10,10,10,11,11,11,13,13,13
Spain,ESP,Thousand tonnes,,,27,25,26,,,,,,,9,9,9,8,8,8,8,8,8
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,15,13,9,,,,,,,5,5,5,4,4,4,3,3,3
Spain,ESP,Thousand tonnes,,,15,13,11,,,,,,,5,5,5,4,4,4,3,3,3
Spain,ESP,Thousand tonnes,,,15,13,9,,,,,,,5,5,5,4,4,4,3,3,3
Spain,ESP,Thousand tonnes,,,15,13,9,,,,,,,5,5,5,4,4,4,3,3,3
Spain,ESP,Thousand tonnes,,,15,13,9,,,,,,,5,5,5,4,4,4,3,3,3
Spain,ESP,Thousand tonnes,,,12,12,17,,,,,,,4,4,4,4,4,4,5,5,5
Spain,ESP,Thousand tonnes,,,12,12,14,,,,,,,4,4,4,4,4,4,4,4,4
Spain,ESP,Thousand tonnes,,,12,12,17,,,,,,,4,4,4,4,4,4,5,5,5
Spain,ESP,Thousand tonnes,,,12,12,17,,,,,,,4,4,4,4,4,4,5,5,5
Spain,ESP,Thousand tonnes,,,12,12,17,,,,,,,4,4,4,4,4,4,5,5,5
Spain,ESP,Thousand tonnes,,,23,27,30,,,,,,,7,7,7,9,9,9,10,10,10
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,3,3,6,,,,,,,1,1,1,1,1,1,2,2,2
Spain,ESP,Thousand tonnes,,,3,3,6,,,,,,,1,1,1,1,1,1,2,2,2
Spain,ESP,Thousand tonnes,,,3,3,6,,,,,,,1,1,1,1,1,1,2,2,2
Spain,ESP,Thousand tonnes,,,3,3,6,,,,,,,1,1,1,1,1,1,2,2,2
Spain,ESP,Thousand tonnes,,,3,3,6,,,,,,,1,1,1,1,1,1,2,2,2
Spain,ESP,Thousand tonnes,,,20,24,24,,,,,,,6,6,6,8,8,8,8,8,8
Spain,ESP,Thousand tonnes,,,20,24,24,,,,,,,6,6,6,8,8,8,8,8,8
Spain,ESP,Thousand tonnes,,,20,24,24,,,,,,,6,6,6,8,8,8,8,8,8
Spain,ESP,Thousand tonnes,,,20,24,24,,,,,,,6,6,6,8,8,8,8,8,8
Spain,ESP,Thousand tonnes,,,20,24,24,,,,,,,6,6,6,8,8,8,8,8,8
Spain,ESP,Thousand tonnes,,,,22,9,,,,,,,,,,7,7,7,3,3,3
Spain,ESP,Thousand tonnes,,,13869,14720,13136,,,,,,,4623,4623,4623,4906,4906,4906,4378,4378,4378
Spain,ESP,Thousand tonnes,,,1587,1685,1400,,,,,,,529,529,529,561,561,561,466,466,466
Spain,ESP,Thousand tonnes,,,9608,9758,9104,,,,,,,3202,3202,3202,3252,3252,3252,3034,3034,3034
Spain,ESP,Thousand tonnes,,,9845,10008,9363,,,,,,,3281,3281,3281,3336,3336,3336,3121,3121,3121
Spain,ESP,Thousand tonnes,,,9617,9793,9109,,,,,,,3205,3205,3205,3264,3264,3264,3036,3036,3036
Spain,ESP,Thousand tonnes,,,9742,9951,9172,,,,,,,3247,3247,3247,3317,3317,3317,3057,3057,3057
Spain,ESP,Thousand tonnes,,,9837,10071,9232,,,,,,,3279,3279,3279,3357,3357,3357,3077,3077,3077
Spain,ESP,Thousand tonnes,,,2674,3254,2624,,,,,,,891,891,891,1084,1084,1084,874,874,874
Spain,ESP,Thousand tonnes,,,2436,3005,2365,,,,,,,812,812,812,1001,1001,1001,788,788,788
Spain,ESP,Thousand tonnes,,,2665,3220,2619,,,,,,,888,888,888,1073,1073,1073,873,873,873
Spain,ESP,Thousand tonnes,,,2539,3062,2556,,,,,,,846,846,846,1020,1020,1020,852,852,852
Spain,ESP,Thousand tonnes,,,2444,2942,2496,,,,,,,814,814,814,980,980,980,832,832,832
Spain,ESP,Thousand tonnes,,,,22,9,,,,,,,,,,7,7,7,3,3,3
Spain,ESP,Thousand tonnes,,,6618,6578,5763,,,,,,,2206,2206,2206,2192,2192,2192,1921,1921,1921
Spain,ESP,Thousand tonnes,,,1180,1009,870,,,,,,,393,393,393,336,336,336,290,290,290
Spain,ESP,Thousand tonnes,,,4185,3926,3527,,,,,,,1395,1395,1395,1308,1308,1308,1175,1175,1175
Spain,ESP,Thousand tonnes,,,4338,4095,3716,,,,,,,1446,1446,1446,1365,1365,1365,1238,1238,1238
Spain,ESP,Thousand tonnes,,,4189,3957,3528,,,,,,,1396,1396,1396,1319,1319,1319,1176,1176,1176
Spain,ESP,Thousand tonnes,,,4215,4038,3547,,,,,,,1405,1405,1405,1346,1346,1346,1182,1182,1182
Spain,ESP,Thousand tonnes,,,4263,4092,3597,,,,,,,1421,1421,1421,1364,1364,1364,1199,1199,1199
Spain,ESP,Thousand tonnes,,,1253,1620,1358,,,,,,,417,417,417,540,540,540,452,452,452
Spain,ESP,Thousand tonnes,,,1100,1451,1169,,,,,,,366,366,366,483,483,483,389,389,389
Spain,ESP,Thousand tonnes,,,1249,1589,1357,,,,,,,416,416,416,529,529,529,452,452,452
Spain,ESP,Thousand tonnes,,,1222,1508,1338,,,,,,,407,407,407,502,502,502,446,446,446
Spain,ESP,Thousand tonnes,,,1175,1454,1287,,,,,,,391,391,391,484,484,484,429,429,429
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,7442,8205,7373,,,,,,,2480,2480,2480,2735,2735,2735,2457,2457,2457
Spain,ESP,Thousand tonnes,,,598,738,530,,,,,,,199,199,199,246,246,246,176,176,176
Spain,ESP,Thousand tonnes,,,5423,5832,5577,,,,,,,1807,1807,1807,1944,1944,1944,1859,1859,1859
Spain,ESP,Thousand tonnes,,,5507,5914,5647,,,,,,,1835,1835,1835,1971,1971,1971,1882,1882,1882
Spain,ESP,Thousand tonnes,,,5428,5835,5580,,,,,,,1809,1809,1809,1945,1945,1945,1860,1860,1860
Spain,ESP,Thousand tonnes,,,5527,5912,5625,,,,,,,1842,1842,1842,1970,1970,1970,1875,1875,1875
Spain,ESP,Thousand tonnes,,,5574,5979,5634,,,,,,,1858,1858,1858,1993,1993,1993,1878,1878,1878
Spain,ESP,Thousand tonnes,,,1420,1635,1266,,,,,,,473,473,473,545,545,545,422,422,422
Spain,ESP,Thousand tonnes,,,1336,1553,1196,,,,,,,445,445,445,517,517,517,398,398,398
Spain,ESP,Thousand tonnes,,,1415,1632,1263,,,,,,,471,471,471,544,544,544,421,421,421
Spain,ESP,Thousand tonnes,,,1317,1555,1218,,,,,,,439,439,439,518,518,518,406,406,406
Spain,ESP,Thousand tonnes,,,1269,1488,1209,,,,,,,423,423,423,496,496,496,403,403,403
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,1242,1373,1243,,,,,,,414,414,414,457,457,457,414,414,414
Spain,ESP,Thousand tonnes,,,73,121,111,,,,,,,24,24,24,40,40,40,37,37,37
Spain,ESP,Thousand tonnes,,,749,800,731,,,,,,,249,249,249,266,266,266,243,243,243
Spain,ESP,Thousand tonnes,,,775,826,752,,,,,,,258,258,258,275,275,275,250,250,250
Spain,ESP,Thousand tonnes,,,749,800,732,,,,,,,249,249,249,266,266,266,244,244,244
Spain,ESP,Thousand tonnes,,,751,801,732,,,,,,,250,250,250,267,267,267,244,244,244
Spain,ESP,Thousand tonnes,,,795,859,801,,,,,,,265,265,265,286,286,286,267,267,267
Spain,ESP,Thousand tonnes,,,420,452,401,,,,,,,140,140,140,150,150,150,133,133,133
Spain,ESP,Thousand tonnes,,,395,426,380,,,,,,,131,131,131,142,142,142,126,126,126
Spain,ESP,Thousand tonnes,,,420,452,400,,,,,,,140,140,140,150,150,150,133,133,133
Spain,ESP,Thousand tonnes,,,419,451,400,,,,,,,139,139,139,150,150,150,133,133,133
Spain,ESP,Thousand tonnes,,,375,393,331,,,,,,,125,125,125,131,131,131,110,110,110
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,514,638,612,,,,,,,171,171,171,212,212,212,204,204,204
Spain,ESP,Thousand tonnes,,,56,106,95,,,,,,,18,18,18,35,35,35,31,31,31
Spain,ESP,Thousand tonnes,,,222,220,259,,,,,,,74,74,74,73,73,73,86,86,86
Spain,ESP,Thousand tonnes,,,241,236,276,,,,,,,80,80,80,78,78,78,92,92,92
Spain,ESP,Thousand tonnes,,,222,220,259,,,,,,,74,74,74,73,73,73,86,86,86
Spain,ESP,Thousand tonnes,,,224,222,259,,,,,,,74,74,74,74,74,74,86,86,86
Spain,ESP,Thousand tonnes,,,229,226,264,,,,,,,76,76,76,75,75,75,88,88,88
Spain,ESP,Thousand tonnes,,,236,312,257,,,,,,,78,78,78,104,104,104,85,85,85
Spain,ESP,Thousand tonnes,,,217,297,241,,,,,,,72,72,72,99,99,99,80,80,80
Spain,ESP,Thousand tonnes,,,236,312,257,,,,,,,78,78,78,104,104,104,85,85,85
Spain,ESP,Thousand tonnes,,,234,311,257,,,,,,,78,78,78,103,103,103,85,85,85
Spain,ESP,Thousand tonnes,,,229,306,252,,,,,,,76,76,76,102,102,102,84,84,84
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,728,735,632,,,,,,,242,242,242,245,245,245,210,210,210
Spain,ESP,Thousand tonnes,,,17,16,16,,,,,,,5,5,5,5,5,5,5,5,5
Spain,ESP,Thousand tonnes,,,527,580,471,,,,,,,175,175,175,193,193,193,157,157,157
Spain,ESP,Thousand tonnes,,,534,590,477,,,,,,,178,178,178,196,196,196,159,159,159
Spain,ESP,Thousand tonnes,,,527,580,473,,,,,,,175,175,175,193,193,193,157,157,157
Spain,ESP,Thousand tonnes,,,527,580,473,,,,,,,175,175,175,193,193,193,157,157,157
Spain,ESP,Thousand tonnes,,,566,633,537,,,,,,,188,188,188,211,211,211,179,179,179
Spain,ESP,Thousand tonnes,,,184,140,144,,,,,,,61,61,61,46,46,46,48,48,48
Spain,ESP,Thousand tonnes,,,178,129,139,,,,,,,59,59,59,43,43,43,46,46,46
Spain,ESP,Thousand tonnes,,,184,140,143,,,,,,,61,61,61,46,46,46,47,47,47
Spain,ESP,Thousand tonnes,,,184,140,143,,,,,,,61,61,61,46,46,46,47,47,47
Spain,ESP,Thousand tonnes,,,146,86,79,,,,,,,48,48,48,28,28,28,26,26,26
Spain,ESP,Thousand tonnes,,,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0
Spain,ESP,Thousand tonnes,,,1082,1484,1512,,,,,,,360,360,360,494,494,494,504,504,504
Spain,ESP,Thousand tonnes,,,155,181,145,,,,,,,51,51,51,60,60,60,48,48,48
Spain,ESP,Thousand tonnes,,,684,1069,1210,,,,,,,228,228,228,356,356,356,403,403,403
Spain,ESP,Thousand tonnes,,,787,1165,1279,,,,,,,262,262,262,388,388,388,426,426,426
Spain,ESP,Thousand tonnes,,,684,1069,1210,,,,,,,228,228,228,356,356,356,403,403,403
Spain,ESP,Thousand tonnes,,,684,1069,1210,,,,,,,228,228,228,356,356,356,403,403,403
Spain,ESP,Thousand tonnes,,,687,1074,1215,,,,,,,229,229,229,358,358,358,405,405,405
Spain,ESP,Thousand tonnes,,,244,233,157,,,,,,,81,81,81,77,77,77,52,52,52
Spain,ESP,Thousand tonnes,,,141,138,88,,,,,,,47,47,47,46,46,46,29,29,29
Spain,ESP,Thousand tonnes,,,244,233,157,,,,,,,81,81,81,77,77,77,52,52,52
Spain,ESP,Thousand tonnes,,,244,233,157,,,,,,,81,81,81,77,77,77,52,52,52
Spain,ESP,Thousand tonnes,,,240,229,152,,,,,,,80,80,80,76,76,76,50,50,50
Spain,ESP,Thousand tonnes,,,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0
Spain,ESP,Thousand tonnes,,,760,872,805,,,,,,,253,253,253,290,290,290,268,268,268
Spain,ESP,Thousand tonnes,,,84,127,86,,,,,,,28,28,28,42,42,42,28,28,28
Spain,ESP,Thousand tonnes,,,474,543,586,,,,,,,158,158,158,181,181,181,195,195,195
Spain,ESP,Thousand tonnes,,,574,635,650,,,,,,,191,191,191,211,211,211,216,216,216
Spain,ESP,Thousand tonnes,,,474,543,586,,,,,,,158,158,158,181,181,181,195,195,195
Spain,ESP,Thousand tonnes,,,474,543,586,,,,,,,158,158,158,181,181,181,195,195,195
Spain,ESP,Thousand tonnes,,,474,543,586,,,,,,,158,158,158,181,181,181,195,195,195
Spain,ESP,Thousand tonnes,,,202,202,133,,,,,,,67,67,67,67,67,67,44,44,44
Spain,ESP,Thousand tonnes,,,102,110,69,,,,,,,34,34,34,36,36,36,23,23,23
Spain,ESP,Thousand tonnes,,,202,202,133,,,,,,,67,67,67,67,67,67,44,44,44
Spain,ESP,Thousand tonnes,,,202,202,133,,,,,,,67,67,67,67,67,67,44,44,44
Spain,ESP,Thousand tonnes,,,202,202,133,,,,,,,67,67,67,67,67,67,44,44,44
Spain,ESP,Thousand tonnes,,,,,0,,,,,,,,,,,,,0,0,0
Spain,ESP,Thousand tonnes,,,323,612,707,,,,,,,107,107,107,204,204,204,235,235,235
Spain,ESP,Thousand tonnes,,,71,54,59,,,,,,,23,23,23,18,18,18,19,19,19
Spain,ESP,Thousand tonnes,,,210,527,624,,,,,,,70,70,70,175,175,175,208,208,208
Spain,ESP,Thousand tonnes,,,213,529,629,,,,,,,71,71,71,176,176,176,209,209,209
Spain,ESP,Thousand tonnes,,,210,527,624,,,,,,,70,70,70,175,175,175,208,208,208
Spain,ESP,Thousand tonnes,,,210,527,624,,,,,,,70,70,70,175,175,175,208,208,208
Spain,ESP,Thousand tonnes,,,214,531,629,,,,,,,71,71,71,177,177,177,209,209,209
Spain,ESP,Thousand tonnes,,,42,31,24,,,,,,,14,14,14,10,10,10,8,8,8
Spain,ESP,Thousand tonnes,,,39,29,19,,,,,,,13,13,13,9,9,9,6,6,6
Spain,ESP,Thousand tonnes,,,42,31,24,,,,,,,14,14,14,10,10,10,8,8,8
Spain,ESP,Thousand tonnes,,,42,31,24,,,,,,,14,14,14,10,10,10,8,8,8
Spain,ESP,Thousand tonnes,,,38,27,20,,,,,,,12,12,12,9,9,9,6,6,6
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,641,585,691,,,,,,,213,213,213,195,195,195,230,230,230
Spain,ESP,Thousand tonnes,,,303,299,312,,,,,,,101,101,101,99,99,99,104,104,104
Spain,ESP,Thousand tonnes,,,308,231,358,,,,,,,102,102,102,77,77,77,119,119,119
Spain,ESP,Thousand tonnes,,,308,233,358,,,,,,,102,102,102,77,77,77,119,119,119
Spain,ESP,Thousand tonnes,,,308,231,358,,,,,,,102,102,102,77,77,77,119,119,119
Spain,ESP,Thousand tonnes,,,308,231,363,,,,,,,102,102,102,77,77,77,121,121,121
Spain,ESP,Thousand tonnes,,,334,259,366,,,,,,,111,111,111,86,86,86,122,122,122
Spain,ESP,Thousand tonnes,,,29,56,21,,,,,,,9,9,9,18,18,18,7,7,7
Spain,ESP,Thousand tonnes,,,29,53,21,,,,,,,9,9,9,17,17,17,7,7,7
Spain,ESP,Thousand tonnes,,,29,56,21,,,,,,,9,9,9,18,18,18,7,7,7
Spain,ESP,Thousand tonnes,,,29,56,16,,,,,,,9,9,9,18,18,18,5,5,5
Spain,ESP,Thousand tonnes,,,4,28,13,,,,,,,1,1,1,9,9,9,4,4,4
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,144,149,157,,,,,,,48,48,48,49,49,49,52,52,52
Spain,ESP,Thousand tonnes,,,144,149,157,,,,,,,48,48,48,49,49,49,52,52,52
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,497,436,534,,,,,,,165,165,165,145,145,145,178,178,178
Spain,ESP,Thousand tonnes,,,159,149,155,,,,,,,53,53,53,49,49,49,51,51,51
Spain,ESP,Thousand tonnes,,,308,231,358,,,,,,,102,102,102,77,77,77,119,119,119
Spain,ESP,Thousand tonnes,,,308,233,358,,,,,,,102,102,102,77,77,77,119,119,119
Spain,ESP,Thousand tonnes,,,308,231,358,,,,,,,102,102,102,77,77,77,119,119,119
Spain,ESP,Thousand tonnes,,,308,231,363,,,,,,,102,102,102,77,77,77,121,121,121
Spain,ESP,Thousand tonnes,,,334,259,366,,,,,,,111,111,111,86,86,86,122,122,122
Spain,ESP,Thousand tonnes,,,29,56,21,,,,,,,9,9,9,18,18,18,7,7,7
Spain,ESP,Thousand tonnes,,,29,53,21,,,,,,,9,9,9,17,17,17,7,7,7
Spain,ESP,Thousand tonnes,,,29,56,21,,,,,,,9,9,9,18,18,18,7,7,7
Spain,ESP,Thousand tonnes,,,29,56,16,,,,,,,9,9,9,18,18,18,5,5,5
Spain,ESP,Thousand tonnes,,,4,28,13,,,,,,,1,1,1,9,9,9,4,4,4
Spain,ESP,Thousand tonnes,,,32,0,0,,,,,,,10,10,10,0,0,0,0,0,0
Spain,ESP,Thousand tonnes,,,22411,23632,22095,,,,,,,7470,7470,7470,7877,7877,7877,7365,7365,7365
Spain,ESP,Thousand tonnes,,,2344,2445,2072,,,,,,,781,781,781,815,815,815,690,690,690
Spain,ESP,Thousand tonnes,,,16104,17472,16325,,,,,,,5368,5368,5368,5824,5824,5824,5441,5441,5441
Spain,ESP,Thousand tonnes,,,16563,17820,16636,,,,,,,5521,5521,5521,5940,5940,5940,5545,5545,5545
Spain,ESP,Thousand tonnes,,,16115,17484,16335,,,,,,,5371,5371,5371,5828,5828,5828,5445,5445,5445
Spain,ESP,Thousand tonnes,,,16140,17512,16359,,,,,,,5380,5380,5380,5837,5837,5837,5453,5453,5453
Spain,ESP,Thousand tonnes,,,16384,17932,16700,,,,,,,5461,5461,5461,5977,5977,5977,5566,5566,5566
Spain,ESP,Thousand tonnes,,,3932,3715,3698,,,,,,,1310,1310,1310,1238,1238,1238,1232,1232,1232
Spain,ESP,Thousand tonnes,,,3472,3368,3387,,,,,,,1157,1157,1157,1122,1122,1122,1129,1129,1129
Spain,ESP,Thousand tonnes,,,3921,3703,3687,,,,,,,1307,1307,1307,1234,1234,1234,1229,1229,1229
Spain,ESP,Thousand tonnes,,,3896,3676,3663,,,,,,,1298,1298,1298,1225,1225,1225,1221,1221,1221
Spain,ESP,Thousand tonnes,,,3652,3255,3323,,,,,,,1217,1217,1217,1085,1085,1085,1107,1107,1107
Spain,ESP,Thousand tonnes,,,32,0,0,,,,,,,10,10,10,0,0,0,0,0,0
Spain,ESP,Thousand tonnes,,,10443,11034,9845,,,,,,,3481,3481,3481,3678,3678,3678,3281,3281,3281
Spain,ESP,Thousand tonnes,,,1528,1691,1281,,,,,,,509,509,509,563,563,563,427,427,427
Spain,ESP,Thousand tonnes,,,7258,7826,7099,,,,,,,2419,2419,2419,2608,2608,2608,2366,2366,2366
Spain,ESP,Thousand tonnes,,,7333,7933,7193,,,,,,,2444,2444,2444,2644,2644,2644,2397,2397,2397
Spain,ESP,Thousand tonnes,,,7261,7830,7101,,,,,,,2420,2420,2420,2610,2610,2610,2367,2367,2367
Spain,ESP,Thousand tonnes,,,7263,7833,7106,,,,,,,2421,2421,2421,2611,2611,2611,2368,2368,2368
Spain,ESP,Thousand tonnes,,,7355,8003,7242,,,,,,,2451,2451,2451,2667,2667,2667,2414,2414,2414
Spain,ESP,Thousand tonnes,,,1625,1517,1465,,,,,,,541,541,541,505,505,505,488,488,488
Spain,ESP,Thousand tonnes,,,1550,1410,1371,,,,,,,516,516,516,470,470,470,457,457,457
Spain,ESP,Thousand tonnes,,,1622,1513,1462,,,,,,,540,540,540,504,504,504,487,487,487
Spain,ESP,Thousand tonnes,,,1620,1510,1458,,,,,,,540,540,540,503,503,503,486,486,486
Spain,ESP,Thousand tonnes,,,1528,1340,1322,,,,,,,509,509,509,446,446,446,440,440,440
Spain,ESP,Thousand tonnes,,,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0
Spain,ESP,Thousand tonnes,,,11968,12598,12250,,,,,,,3989,3989,3989,4199,4199,4199,4083,4083,4083
Spain,ESP,Thousand tonnes,,,815,753,791,,,,,,,271,271,271,251,251,251,263,263,263
Spain,ESP,Thousand tonnes,,,8846,9646,9226,,,,,,,2948,2948,2948,3215,3215,3215,3075,3075,3075
Spain,ESP,Thousand tonnes,,,9230,9886,9443,,,,,,,3076,3076,3076,3295,3295,3295,3147,3147,3147
Spain,ESP,Thousand tonnes,,,8854,9654,9234,,,,,,,2951,2951,2951,3218,3218,3218,3078,3078,3078
Spain,ESP,Thousand tonnes,,,8877,9679,9254,,,,,,,2959,2959,2959,3226,3226,3226,3084,3084,3084
Spain,ESP,Thousand tonnes,,,9029,9930,9459,,,,,,,3009,3009,3009,3310,3310,3310,3153,3153,3153
Spain,ESP,Thousand tonnes,,,2306,2198,2233,,,,,,,768,768,768,732,732,732,744,744,744
Spain,ESP,Thousand tonnes,,,1923,1958,2016,,,,,,,641,641,641,652,652,652,672,672,672
Spain,ESP,Thousand tonnes,,,2299,2190,2225,,,,,,,766,766,766,730,730,730,741,741,741
Spain,ESP,Thousand tonnes,,,2276,2165,2205,,,,,,,758,758,758,721,721,721,735,735,735
Spain,ESP,Thousand tonnes,,,2123,1914,2000,,,,,,,707,707,707,638,638,638,666,666,666
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,111,102,92,,,,,,,37,37,37,34,34,34,30,30,30
Spain,ESP,Thousand tonnes,,,111,102,92,,,,,,,37,37,37,34,34,34,30,30,30
Spain,ESP,Thousand tonnes,,,55,51,44,,,,,,,18,18,18,17,17,17,14,14,14
Spain,ESP,Thousand tonnes,,,55,51,44,,,,,,,18,18,18,17,17,17,14,14,14
Spain,ESP,Thousand tonnes,,,56,51,48,,,,,,,18,18,18,17,17,17,16,16,16
Spain,ESP,Thousand tonnes,,,56,51,48,,,,,,,18,18,18,17,17,17,16,16,16
Spain,ESP,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Thousand tonnes,,,117,119,113,,,,,,,39,39,39,39,39,39,37,37,37
