day,month,year,cases,deaths,country,countryCode,popData2018
27,2,2020,0,0,Azerbaijan,AZE,9942334.0
26,2,2020,0,0,Azerbaijan,AZE,9942334.0
25,2,2020,0,0,Azerbaijan,AZE,9942334.0
24,2,2020,0,0,Azerbaijan,AZE,9942334.0
23,2,2020,0,0,Azerbaijan,AZE,9942334.0
22,2,2020,0,0,Azerbaijan,AZE,9942334.0
21,2,2020,0,0,Azerbaijan,AZE,9942334.0
20,2,2020,0,0,Azerbaijan,AZE,9942334.0
19,2,2020,0,0,Azerbaijan,AZE,9942334.0
18,2,2020,0,0,Azerbaijan,AZE,9942334.0
17,2,2020,0,0,Azerbaijan,AZE,9942334.0
16,2,2020,0,0,Azerbaijan,AZE,9942334.0
15,2,2020,0,0,Azerbaijan,AZE,9942334.0
14,2,2020,0,0,Azerbaijan,AZE,9942334.0
13,2,2020,0,0,Azerbaijan,AZE,9942334.0
12,2,2020,0,0,Azerbaijan,AZE,9942334.0
11,2,2020,0,0,Azerbaijan,AZE,9942334.0
10,2,2020,0,0,Azerbaijan,AZE,9942334.0
9,2,2020,0,0,Azerbaijan,AZE,9942334.0
8,2,2020,0,0,Azerbaijan,AZE,9942334.0
7,2,2020,0,0,Azerbaijan,AZE,9942334.0
6,2,2020,0,0,Azerbaijan,AZE,9942334.0
5,2,2020,0,0,Azerbaijan,AZE,9942334.0
4,2,2020,0,0,Azerbaijan,AZE,9942334.0
3,2,2020,0,0,Azerbaijan,AZE,9942334.0
2,2,2020,0,0,Azerbaijan,AZE,9942334.0
1,2,2020,0,0,Azerbaijan,AZE,9942334.0
31,1,2020,0,0,Azerbaijan,AZE,9942334.0
30,1,2020,0,0,Azerbaijan,AZE,9942334.0
29,1,2020,0,0,Azerbaijan,AZE,9942334.0
28,1,2020,0,0,Azerbaijan,AZE,9942334.0
27,1,2020,0,0,Azerbaijan,AZE,9942334.0
26,1,2020,0,0,Azerbaijan,AZE,9942334.0
25,1,2020,0,0,Azerbaijan,AZE,9942334.0
24,1,2020,0,0,Azerbaijan,AZE,9942334.0
23,1,2020,0,0,Azerbaijan,AZE,9942334.0
22,1,2020,0,0,Azerbaijan,AZE,9942334.0
21,1,2020,0,0,Azerbaijan,AZE,9942334.0
20,1,2020,0,0,Azerbaijan,AZE,9942334.0
19,1,2020,0,0,Azerbaijan,AZE,9942334.0
18,1,2020,0,0,Azerbaijan,AZE,9942334.0
17,1,2020,0,0,Azerbaijan,AZE,9942334.0
16,1,2020,0,0,Azerbaijan,AZE,9942334.0
15,1,2020,0,0,Azerbaijan,AZE,9942334.0
14,1,2020,0,0,Azerbaijan,AZE,9942334.0
13,1,2020,0,0,Azerbaijan,AZE,9942334.0
12,1,2020,0,0,Azerbaijan,AZE,9942334.0
11,1,2020,0,0,Azerbaijan,AZE,9942334.0
10,1,2020,0,0,Azerbaijan,AZE,9942334.0
9,1,2020,0,0,Azerbaijan,AZE,9942334.0
8,1,2020,0,0,Azerbaijan,AZE,9942334.0
7,1,2020,0,0,Azerbaijan,AZE,9942334.0
6,1,2020,0,0,Azerbaijan,AZE,9942334.0
5,1,2020,0,0,Azerbaijan,AZE,9942334.0
4,1,2020,0,0,Azerbaijan,AZE,9942334.0
3,1,2020,0,0,Azerbaijan,AZE,9942334.0
2,1,2020,0,0,Azerbaijan,AZE,9942334.0
1,1,2020,0,0,Azerbaijan,AZE,9942334.0
31,12,2019,0,0,Azerbaijan,AZE,9942334.0
30,5,2020,906,5,Belarus,BLR,9485386.0
29,5,2020,902,5,Belarus,BLR,9485386.0
28,5,2020,897,6,Belarus,BLR,9485386.0
27,5,2020,915,4,Belarus,BLR,9485386.0
26,5,2020,946,5,Belarus,BLR,9485386.0
25,5,2020,954,5,Belarus,BLR,9485386.0
24,5,2020,941,4,Belarus,BLR,9485386.0
23,5,2020,932,5,Belarus,BLR,9485386.0
22,5,2020,945,6,Belarus,BLR,9485386.0
21,5,2020,918,4,Belarus,BLR,9485386.0
20,5,2020,936,4,Belarus,BLR,9485386.0
19,5,2020,922,6,Belarus,BLR,9485386.0
18,5,2020,969,5,Belarus,BLR,9485386.0
17,5,2020,951,4,Belarus,BLR,9485386.0
16,5,2020,958,5,Belarus,BLR,9485386.0
15,5,2020,947,5,Belarus,BLR,9485386.0
14,5,2020,952,4,Belarus,BLR,9485386.0
13,5,2020,967,7,Belarus,BLR,9485386.0
12,5,2020,933,4,Belarus,BLR,9485386.0
11,5,2020,921,5,Belarus,BLR,9485386.0
10,5,2020,951,5,Belarus,BLR,9485386.0
9,5,2020,933,5,Belarus,BLR,9485386.0
8,5,2020,913,4,Belarus,BLR,9485386.0
7,5,2020,905,5,Belarus,BLR,9485386.0
6,5,2020,861,4,Belarus,BLR,9485386.0
5,5,2020,784,4,Belarus,BLR,9485386.0
4,5,2020,877,2,Belarus,BLR,9485386.0
3,5,2020,911,4,Belarus,BLR,9485386.0
2,5,2020,890,4,Belarus,BLR,9485386.0
1,5,2020,846,5,Belarus,BLR,9485386.0
30,4,2020,973,5,Belarus,BLR,9485386.0
29,4,2020,919,4,Belarus,BLR,9485386.0
28,4,2020,826,3,Belarus,BLR,9485386.0
27,4,2020,873,5,Belarus,BLR,9485386.0
26,4,2020,817,4,Belarus,BLR,9485386.0
25,4,2020,751,3,Belarus,BLR,9485386.0
24,4,2020,741,2,Belarus,BLR,9485386.0
23,4,2020,558,3,Belarus,BLR,9485386.0
22,4,2020,459,4,Belarus,BLR,9485386.0
21,4,2020,1485,4,Belarus,BLR,9485386.0
20,4,2020,0,2,Belarus,BLR,9485386.0
19,4,2020,0,3,Belarus,BLR,9485386.0
18,4,2020,575,2,Belarus,BLR,9485386.0
17,4,2020,476,4,Belarus,BLR,9485386.0
16,4,2020,447,3,Belarus,BLR,9485386.0
15,4,2020,362,4,Belarus,BLR,9485386.0
14,4,2020,341,3,Belarus,BLR,9485386.0
13,4,2020,352,3,Belarus,BLR,9485386.0
12,4,2020,245,4,Belarus,BLR,9485386.0
11,4,2020,495,3,Belarus,BLR,9485386.0
10,4,2020,420,3,Belarus,BLR,9485386.0
9,4,2020,205,0,Belarus,BLR,9485386.0
8,4,2020,161,0,Belarus,BLR,9485386.0
7,4,2020,136,5,Belarus,BLR,9485386.0
6,4,2020,170,3,Belarus,BLR,9485386.0
5,4,2020,43,1,Belarus,BLR,9485386.0
4,4,2020,97,0,Belarus,BLR,9485386.0
3,4,2020,102,4,Belarus,BLR,9485386.0
2,4,2020,0,0,Belarus,BLR,9485386.0
1,4,2020,47,0,Belarus,BLR,9485386.0
31,3,2020,11,0,Belarus,BLR,9485386.0
30,3,2020,0,0,Belarus,BLR,9485386.0
29,3,2020,0,0,Belarus,BLR,9485386.0
28,3,2020,8,0,Belarus,BLR,9485386.0
27,3,2020,0,0,Belarus,BLR,9485386.0
26,3,2020,5,0,Belarus,BLR,9485386.0
25,3,2020,0,0,Belarus,BLR,9485386.0
24,3,2020,5,0,Belarus,BLR,9485386.0
23,3,2020,0,0,Belarus,BLR,9485386.0
22,3,2020,19,0,Belarus,BLR,9485386.0
21,3,2020,0,0,Belarus,BLR,9485386.0
20,3,2020,11,0,Belarus,BLR,9485386.0
19,3,2020,10,0,Belarus,BLR,9485386.0
18,3,2020,0,0,Belarus,BLR,9485386.0
17,3,2020,9,0,Belarus,BLR,9485386.0
16,3,2020,6,0,Belarus,BLR,9485386.0
13,3,2020,9,0,Belarus,BLR,9485386.0
12,3,2020,3,0,Belarus,BLR,9485386.0
11,3,2020,3,0,Belarus,BLR,9485386.0
5,3,2020,2,0,Belarus,BLR,9485386.0
4,3,2020,3,0,Belarus,BLR,9485386.0
2,3,2020,0,0,Belarus,BLR,9485386.0
1,3,2020,0,0,Belarus,BLR,9485386.0
29,2,2020,0,0,Belarus,BLR,9485386.0
28,2,2020,1,0,Belarus,BLR,9485386.0
27,2,2020,0,0,Belarus,BLR,9485386.0
26,2,2020,0,0,Belarus,BLR,9485386.0
25,2,2020,0,0,Belarus,BLR,9485386.0
24,2,2020,0,0,Belarus,BLR,9485386.0
23,2,2020,0,0,Belarus,BLR,9485386.0
22,2,2020,0,0,Belarus,BLR,9485386.0
21,2,2020,0,0,Belarus,BLR,9485386.0
20,2,2020,0,0,Belarus,BLR,9485386.0
19,2,2020,0,0,Belarus,BLR,9485386.0
18,2,2020,0,0,Belarus,BLR,9485386.0
17,2,2020,0,0,Belarus,BLR,9485386.0
16,2,2020,0,0,Belarus,BLR,9485386.0
15,2,2020,0,0,Belarus,BLR,9485386.0
14,2,2020,0,0,Belarus,BLR,9485386.0
13,2,2020,0,0,Belarus,BLR,9485386.0
12,2,2020,0,0,Belarus,BLR,9485386.0
11,2,2020,0,0,Belarus,BLR,9485386.0
10,2,2020,0,0,Belarus,BLR,9485386.0
9,2,2020,0,0,Belarus,BLR,9485386.0
8,2,2020,0,0,Belarus,BLR,9485386.0
7,2,2020,0,0,Belarus,BLR,9485386.0
6,2,2020,0,0,Belarus,BLR,9485386.0
5,2,2020,0,0,Belarus,BLR,9485386.0
4,2,2020,0,0,Belarus,BLR,9485386.0
3,2,2020,0,0,Belarus,BLR,9485386.0
2,2,2020,0,0,Belarus,BLR,9485386.0
1,2,2020,0,0,Belarus,BLR,9485386.0
31,1,2020,0,0,Belarus,BLR,9485386.0
30,1,2020,0,0,Belarus,BLR,9485386.0
29,1,2020,0,0,Belarus,BLR,9485386.0
28,1,2020,0,0,Belarus,BLR,9485386.0
27,1,2020,0,0,Belarus,BLR,9485386.0
26,1,2020,0,0,Belarus,BLR,9485386.0
25,1,2020,0,0,Belarus,BLR,9485386.0
24,1,2020,0,0,Belarus,BLR,9485386.0
23,1,2020,0,0,Belarus,BLR,9485386.0
22,1,2020,0,0,Belarus,BLR,9485386.0
21,1,2020,0,0,Belarus,BLR,9485386.0
20,1,2020,0,0,Belarus,BLR,9485386.0
19,1,2020,0,0,Belarus,BLR,9485386.0
18,1,2020,0,0,Belarus,BLR,9485386.0
17,1,2020,0,0,Belarus,BLR,9485386.0
16,1,2020,0,0,Belarus,BLR,9485386.0
15,1,2020,0,0,Belarus,BLR,9485386.0
14,1,2020,0,0,Belarus,BLR,9485386.0
13,1,2020,0,0,Belarus,BLR,9485386.0
12,1,2020,0,0,Belarus,BLR,9485386.0
11,1,2020,0,0,Belarus,BLR,9485386.0
10,1,2020,0,0,Belarus,BLR,9485386.0
9,1,2020,0,0,Belarus,BLR,9485386.0
8,1,2020,0,0,Belarus,BLR,9485386.0
7,1,2020,0,0,Belarus,BLR,9485386.0
6,1,2020,0,0,Belarus,BLR,9485386.0
5,1,2020,0,0,Belarus,BLR,9485386.0
4,1,2020,0,0,Belarus,BLR,9485386.0
3,1,2020,0,0,Belarus,BLR,9485386.0
2,1,2020,0,0,Belarus,BLR,9485386.0
1,1,2020,0,0,Belarus,BLR,9485386.0
31,12,2019,0,0,Belarus,BLR,9485386.0
30,5,2020,212,55,Belgium,BEL,11422068.0
29,5,2020,257,24,Belgium,BEL,11422068.0
28,5,2020,137,30,Belgium,BEL,11422068.0
27,5,2020,113,22,Belgium,BEL,11422068.0
26,5,2020,250,32,Belgium,BEL,11422068.0
25,5,2020,282,43,Belgium,BEL,11422068.0
24,5,2020,299,25,Belgium,BEL,11422068.0
23,5,2020,276,26,Belgium,BEL,11422068.0
22,5,2020,252,36,Belgium,BEL,11422068.0
21,5,2020,192,42,Belgium,BEL,11422068.0
20,5,2020,232,28,Belgium,BEL,11422068.0
19,5,2020,279,28,Belgium,BEL,11422068.0
18,5,2020,291,47,Belgium,BEL,11422068.0
17,5,2020,345,46,Belgium,BEL,11422068.0
16,5,2020,356,56,Belgium,BEL,11422068.0
15,5,2020,307,60,Belgium,BEL,11422068.0
14,5,2020,202,82,Belgium,BEL,11422068.0
13,5,2020,330,54,Belgium,BEL,11422068.0
12,5,2020,368,51,Belgium,BEL,11422068.0
11,5,2020,485,75,Belgium,BEL,11422068.0
10,5,2020,585,60,Belgium,BEL,11422068.0
9,5,2020,591,106,Belgium,BEL,11422068.0
8,5,2020,639,76,Belgium,BEL,11422068.0
7,5,2020,272,323,Belgium,BEL,11422068.0
6,5,2020,242,92,Belgium,BEL,11422068.0
5,5,2020,361,80,Belgium,BEL,11422068.0
4,5,2020,389,79,Belgium,BEL,11422068.0
3,5,2020,485,62,Belgium,BEL,11422068.0
2,5,2020,513,109,Belgium,BEL,11422068.0
1,5,2020,660,93,Belgium,BEL,11422068.0
30,4,2020,525,170,Belgium,BEL,11422068.0
29,4,2020,647,124,Belgium,BEL,11422068.0
28,4,2020,553,113,Belgium,BEL,11422068.0
27,4,2020,809,177,Belgium,BEL,11422068.0
26,4,2020,1032,238,Belgium,BEL,11422068.0
25,4,2020,1496,189,Belgium,BEL,11422068.0
24,4,2020,908,228,Belgium,BEL,11422068.0
23,4,2020,933,264,Belgium,BEL,11422068.0
22,4,2020,973,170,Belgium,BEL,11422068.0
21,4,2020,1487,145,Belgium,BEL,11422068.0
20,4,2020,1313,230,Belgium,BEL,11422068.0
19,4,2020,1045,290,Belgium,BEL,11422068.0
18,4,2020,1329,306,Belgium,BEL,11422068.0
17,4,2020,1236,417,Belgium,BEL,11422068.0
16,4,2020,2454,283,Belgium,BEL,11422068.0
15,4,2020,530,254,Belgium,BEL,11422068.0
14,4,2020,942,303,Belgium,BEL,11422068.0
13,4,2020,1629,254,Belgium,BEL,11422068.0
12,4,2020,1351,327,Belgium,BEL,11422068.0
11,4,2020,1684,496,Belgium,BEL,11422068.0
10,4,2020,1580,283,Belgium,BEL,11422068.0
9,4,2020,1209,205,Belgium,BEL,11422068.0
8,4,2020,1380,403,Belgium,BEL,11422068.0
7,4,2020,1123,185,Belgium,BEL,11422068.0
6,4,2020,1260,164,Belgium,BEL,11422068.0
5,4,2020,1661,140,Belgium,BEL,11422068.0
4,4,2020,1422,132,Belgium,BEL,11422068.0
3,4,2020,1384,183,Belgium,BEL,11422068.0
2,4,2020,1189,123,Belgium,BEL,11422068.0
1,4,2020,876,192,Belgium,BEL,11422068.0
31,3,2020,1063,82,Belgium,BEL,11422068.0
30,3,2020,1702,78,Belgium,BEL,11422068.0
29,3,2020,1850,64,Belgium,BEL,11422068.0
28,3,2020,1049,69,Belgium,BEL,11422068.0
27,3,2020,1298,42,Belgium,BEL,11422068.0
26,3,2020,668,56,Belgium,BEL,11422068.0
25,3,2020,526,34,Belgium,BEL,11422068.0
24,3,2020,342,13,Belgium,BEL,11422068.0
23,3,2020,586,8,Belgium,BEL,11422068.0
22,3,2020,558,30,Belgium,BEL,11422068.0
21,3,2020,462,16,Belgium,BEL,11422068.0
20,3,2020,309,7,Belgium,BEL,11422068.0
19,3,2020,243,9,Belgium,BEL,11422068.0
18,3,2020,158,0,Belgium,BEL,11422068.0
17,3,2020,199,1,Belgium,BEL,11422068.0
16,3,2020,197,0,Belgium,BEL,11422068.0
15,3,2020,130,1,Belgium,BEL,11422068.0
14,3,2020,160,0,Belgium,BEL,11422068.0
13,3,2020,85,0,Belgium,BEL,11422068.0
12,3,2020,47,3,Belgium,BEL,11422068.0
11,3,2020,28,0,Belgium,BEL,11422068.0
10,3,2020,39,0,Belgium,BEL,11422068.0
9,3,2020,31,0,Belgium,BEL,11422068.0
8,3,2020,60,0,Belgium,BEL,11422068.0
7,3,2020,59,0,Belgium,BEL,11422068.0
6,3,2020,27,0,Belgium,BEL,11422068.0
5,3,2020,10,0,Belgium,BEL,11422068.0
4,3,2020,5,0,Belgium,BEL,11422068.0
3,3,2020,6,0,Belgium,BEL,11422068.0
2,3,2020,1,0,Belgium,BEL,11422068.0
1,3,2020,0,0,Belgium,BEL,11422068.0
29,2,2020,0,0,Belgium,BEL,11422068.0
28,2,2020,0,0,Belgium,BEL,11422068.0
27,2,2020,0,0,Belgium,BEL,11422068.0
26,2,2020,0,0,Belgium,BEL,11422068.0
25,2,2020,0,0,Belgium,BEL,11422068.0
24,2,2020,0,0,Belgium,BEL,11422068.0
23,2,2020,0,0,Belgium,BEL,11422068.0
22,2,2020,0,0,Belgium,BEL,11422068.0
21,2,2020,0,0,Belgium,BEL,11422068.0
20,2,2020,0,0,Belgium,BEL,11422068.0
19,2,2020,0,0,Belgium,BEL,11422068.0
18,2,2020,0,0,Belgium,BEL,11422068.0
17,2,2020,0,0,Belgium,BEL,11422068.0
16,2,2020,0,0,Belgium,BEL,11422068.0
15,2,2020,0,0,Belgium,BEL,11422068.0
14,2,2020,0,0,Belgium,BEL,11422068.0
13,2,2020,0,0,Belgium,BEL,11422068.0
12,2,2020,0,0,Belgium,BEL,11422068.0
11,2,2020,0,0,Belgium,BEL,11422068.0
10,2,2020,0,0,Belgium,BEL,11422068.0
9,2,2020,0,0,Belgium,BEL,11422068.0
8,2,2020,0,0,Belgium,BEL,11422068.0
7,2,2020,0,0,Belgium,BEL,11422068.0
6,2,2020,0,0,Belgium,BEL,11422068.0
5,2,2020,0,0,Belgium,BEL,11422068.0
4,2,2020,1,0,Belgium,BEL,11422068.0
3,2,2020,0,0,Belgium,BEL,11422068.0
2,2,2020,0,0,Belgium,BEL,11422068.0
1,2,2020,0,0,Belgium,BEL,11422068.0
31,1,2020,0,0,Belgium,BEL,11422068.0
30,1,2020,0,0,Belgium,BEL,11422068.0
29,1,2020,0,0,Belgium,BEL,11422068.0
28,1,2020,0,0,Belgium,BEL,11422068.0
27,1,2020,0,0,Belgium,BEL,11422068.0
26,1,2020,0,0,Belgium,BEL,11422068.0
25,1,2020,0,0,Belgium,BEL,11422068.0
24,1,2020,0,0,Belgium,BEL,11422068.0
23,1,2020,0,0,Belgium,BEL,11422068.0
22,1,2020,0,0,Belgium,BEL,11422068.0
21,1,2020,0,0,Belgium,BEL,11422068.0
20,1,2020,0,0,Belgium,BEL,11422068.0
19,1,2020,0,0,Belgium,BEL,11422068.0
18,1,2020,0,0,Belgium,BEL,11422068.0
17,1,2020,0,0,Belgium,BEL,11422068.0
16,1,2020,0,0,Belgium,BEL,11422068.0
15,1,2020,0,0,Belgium,BEL,11422068.0
14,1,2020,0,0,Belgium,BEL,11422068.0
13,1,2020,0,0,Belgium,BEL,11422068.0
12,1,2020,0,0,Belgium,BEL,11422068.0
11,1,2020,0,0,Belgium,BEL,11422068.0
10,1,2020,0,0,Belgium,BEL,11422068.0
9,1,2020,0,0,Belgium,BEL,11422068.0
8,1,2020,0,0,Belgium,BEL,11422068.0
7,1,2020,0,0,Belgium,BEL,11422068.0
6,1,2020,0,0,Belgium,BEL,11422068.0
5,1,2020,0,0,Belgium,BEL,11422068.0
4,1,2020,0,0,Belgium,BEL,11422068.0
3,1,2020,0,0,Belgium,BEL,11422068.0
2,1,2020,0,0,Belgium,BEL,11422068.0
1,1,2020,0,0,Belgium,BEL,11422068.0
31,12,2019,0,0,Belgium,BEL,11422068.0
30,5,2020,23,0,Bosnia_and_Herzegovina,BIH,3323929.0
29,5,2020,27,2,Bosnia_and_Herzegovina,BIH,3323929.0
28,5,2020,19,2,Bosnia_and_Herzegovina,BIH,3323929.0
27,5,2020,10,3,Bosnia_and_Herzegovina,BIH,3323929.0
26,5,2020,5,2,Bosnia_and_Herzegovina,BIH,3323929.0
25,5,2020,10,3,Bosnia_and_Herzegovina,BIH,3323929.0
24,5,2020,19,0,Bosnia_and_Herzegovina,BIH,3323929.0
23,5,2020,20,2,Bosnia_and_Herzegovina,BIH,3323929.0
22,5,2020,18,4,Bosnia_and_Herzegovina,BIH,3323929.0
21,5,2020,15,2,Bosnia_and_Herzegovina,BIH,3323929.0
20,5,2020,16,1,Bosnia_and_Herzegovina,BIH,3323929.0
19,5,2020,14,0,Bosnia_and_Herzegovina,BIH,3323929.0
18,5,2020,22,3,Bosnia_and_Herzegovina,BIH,3323929.0
17,5,2020,30,2,Bosnia_and_Herzegovina,BIH,3323929.0
16,5,2020,21,4,Bosnia_and_Herzegovina,BIH,3323929.0
15,5,2020,35,3,Bosnia_and_Herzegovina,BIH,3323929.0
14,5,2020,23,3,Bosnia_and_Herzegovina,BIH,3323929.0
13,5,2020,16,5,Bosnia_and_Herzegovina,BIH,3323929.0
12,5,2020,52,10,Bosnia_and_Herzegovina,BIH,3323929.0
11,5,2020,20,4,Bosnia_and_Herzegovina,BIH,3323929.0
10,5,2020,0,0,Bosnia_and_Herzegovina,BIH,3323929.0
9,5,2020,43,8,Bosnia_and_Herzegovina,BIH,3323929.0
8,5,2020,40,4,Bosnia_and_Herzegovina,BIH,3323929.0
7,5,2020,41,7,Bosnia_and_Herzegovina,BIH,3323929.0
6,5,2020,20,1,Bosnia_and_Herzegovina,BIH,3323929.0
5,5,2020,69,1,Bosnia_and_Herzegovina,BIH,3323929.0
4,5,2020,18,5,Bosnia_and_Herzegovina,BIH,3323929.0
3,5,2020,58,2,Bosnia_and_Herzegovina,BIH,3323929.0
2,5,2020,92,6,Bosnia_and_Herzegovina,BIH,3323929.0
1,5,2020,101,2,Bosnia_and_Herzegovina,BIH,3323929.0
30,4,2020,0,0,Bosnia_and_Herzegovina,BIH,3323929.0
29,4,2020,24,2,Bosnia_and_Herzegovina,BIH,3323929.0
28,4,2020,48,2,Bosnia_and_Herzegovina,BIH,3323929.0
27,4,2020,31,2,Bosnia_and_Herzegovina,BIH,3323929.0
26,4,2020,65,2,Bosnia_and_Herzegovina,BIH,3323929.0
25,4,2020,7,1,Bosnia_and_Herzegovina,BIH,3323929.0
24,4,2020,46,1,Bosnia_and_Herzegovina,BIH,3323929.0
23,4,2020,27,2,Bosnia_and_Herzegovina,BIH,3323929.0
22,4,2020,40,2,Bosnia_and_Herzegovina,BIH,3323929.0
21,4,2020,31,2,Bosnia_and_Herzegovina,BIH,3323929.0
20,4,2020,15,1,Bosnia_and_Herzegovina,BIH,3323929.0
19,4,2020,44,1,Bosnia_and_Herzegovina,BIH,3323929.0
18,4,2020,58,3,Bosnia_and_Herzegovina,BIH,3323929.0
17,4,2020,52,1,Bosnia_and_Herzegovina,BIH,3323929.0
16,4,2020,27,1,Bosnia_and_Herzegovina,BIH,3323929.0
15,4,2020,45,1,Bosnia_and_Herzegovina,BIH,3323929.0
14,4,2020,21,0,Bosnia_and_Herzegovina,BIH,3323929.0
13,4,2020,59,1,Bosnia_and_Herzegovina,BIH,3323929.0
12,4,2020,47,0,Bosnia_and_Herzegovina,BIH,3323929.0
11,4,2020,26,1,Bosnia_and_Herzegovina,BIH,3323929.0
10,4,2020,59,1,Bosnia_and_Herzegovina,BIH,3323929.0
9,4,2020,35,3,Bosnia_and_Herzegovina,BIH,3323929.0
8,4,2020,86,4,Bosnia_and_Herzegovina,BIH,3323929.0
7,4,2020,32,4,Bosnia_and_Herzegovina,BIH,3323929.0
6,4,2020,31,3,Bosnia_and_Herzegovina,BIH,3323929.0
5,4,2020,46,3,Bosnia_and_Herzegovina,BIH,3323929.0
4,4,2020,54,1,Bosnia_and_Herzegovina,BIH,3323929.0
3,4,2020,68,4,Bosnia_and_Herzegovina,BIH,3323929.0
2,4,2020,51,1,Bosnia_and_Herzegovina,BIH,3323929.0
1,4,2020,60,4,Bosnia_and_Herzegovina,BIH,3323929.0
31,3,2020,30,2,Bosnia_and_Herzegovina,BIH,3323929.0
30,3,2020,66,1,Bosnia_and_Herzegovina,BIH,3323929.0
29,3,2020,28,2,Bosnia_and_Herzegovina,BIH,3323929.0
28,3,2020,48,0,Bosnia_and_Herzegovina,BIH,3323929.0
27,3,2020,0,0,Bosnia_and_Herzegovina,BIH,3323929.0
26,3,2020,19,1,Bosnia_and_Herzegovina,BIH,3323929.0
25,3,2020,33,1,Bosnia_and_Herzegovina,BIH,3323929.0
24,3,2020,4,0,Bosnia_and_Herzegovina,BIH,3323929.0
23,3,2020,33,0,Bosnia_and_Herzegovina,BIH,3323929.0
22,3,2020,48,1,Bosnia_and_Herzegovina,BIH,3323929.0
21,3,2020,0,0,Bosnia_and_Herzegovina,BIH,3323929.0
20,3,2020,8,0,Bosnia_and_Herzegovina,BIH,3323929.0
19,3,2020,15,0,Bosnia_and_Herzegovina,BIH,3323929.0
18,3,2020,0,0,Bosnia_and_Herzegovina,BIH,3323929.0
17,3,2020,3,0,Bosnia_and_Herzegovina,BIH,3323929.0
16,3,2020,15,0,Bosnia_and_Herzegovina,BIH,3323929.0
13,3,2020,0,0,Bosnia_and_Herzegovina,BIH,3323929.0
12,3,2020,1,0,Bosnia_and_Herzegovina,BIH,3323929.0
6,3,2020,2,0,Bosnia_and_Herzegovina,BIH,3323929.0
30,5,2020,14,3,Bulgaria,BGR,7024216.0
29,5,2020,25,3,Bulgaria,BGR,7024216.0
28,5,2020,0,0,Bulgaria,BGR,7024216.0
27,5,2020,27,3,Bulgaria,BGR,7024216.0
26,5,2020,0,0,Bulgaria,BGR,7024216.0
25,5,2020,25,4,Bulgaria,BGR,7024216.0
24,5,2020,0,0,Bulgaria,BGR,7024216.0
23,5,2020,36,1,Bulgaria,BGR,7024216.0
22,5,2020,41,5,Bulgaria,BGR,7024216.0
21,5,2020,39,4,Bulgaria,BGR,7024216.0
20,5,2020,33,4,Bulgaria,BGR,7024216.0
19,5,2020,24,2,Bulgaria,BGR,7024216.0
18,5,2020,24,2,Bulgaria,BGR,7024216.0
17,5,2020,73,6,Bulgaria,BGR,7024216.0
16,5,2020,38,3,Bulgaria,BGR,7024216.0
15,5,2020,31,3,Bulgaria,BGR,7024216.0
14,5,2020,46,1,Bulgaria,BGR,7024216.0
13,5,2020,33,2,Bulgaria,BGR,7024216.0
12,5,2020,25,2,Bulgaria,BGR,7024216.0
11,5,2020,10,1,Bulgaria,BGR,7024216.0
10,5,2020,44,2,Bulgaria,BGR,7024216.0
9,5,2020,82,4,Bulgaria,BGR,7024216.0
8,5,2020,51,0,Bulgaria,BGR,7024216.0
7,5,2020,89,6,Bulgaria,BGR,7024216.0
6,5,2020,37,0,Bulgaria,BGR,7024216.0
5,5,2020,34,5,Bulgaria,BGR,7024216.0
4,5,2020,24,1,Bulgaria,BGR,7024216.0
3,5,2020,6,3,Bulgaria,BGR,7024216.0
2,5,2020,82,3,Bulgaria,BGR,7024216.0
1,5,2020,59,2,Bulgaria,BGR,7024216.0
30,4,2020,48,6,Bulgaria,BGR,7024216.0
29,4,2020,36,0,Bulgaria,BGR,7024216.0
28,4,2020,63,2,Bulgaria,BGR,7024216.0
27,4,2020,53,1,Bulgaria,BGR,7024216.0
26,4,2020,59,1,Bulgaria,BGR,7024216.0
25,4,2020,91,2,Bulgaria,BGR,7024216.0
24,4,2020,73,3,Bulgaria,BGR,7024216.0
23,4,2020,49,4,Bulgaria,BGR,7024216.0
22,4,2020,46,2,Bulgaria,BGR,7024216.0
21,4,2020,14,0,Bulgaria,BGR,7024216.0
20,4,2020,37,2,Bulgaria,BGR,7024216.0
19,4,2020,32,0,Bulgaria,BGR,7024216.0
18,4,2020,46,3,Bulgaria,BGR,7024216.0
17,4,2020,53,2,Bulgaria,BGR,7024216.0
16,4,2020,34,1,Bulgaria,BGR,7024216.0
15,4,2020,28,3,Bulgaria,BGR,7024216.0
14,4,2020,10,3,Bulgaria,BGR,7024216.0
13,4,2020,14,1,Bulgaria,BGR,7024216.0
12,4,2020,26,3,Bulgaria,BGR,7024216.0
11,4,2020,11,1,Bulgaria,BGR,7024216.0
10,4,2020,31,0,Bulgaria,BGR,7024216.0
9,4,2020,16,1,Bulgaria,BGR,7024216.0
8,4,2020,28,1,Bulgaria,BGR,7024216.0
7,4,2020,18,2,Bulgaria,BGR,7024216.0
6,4,2020,28,3,Bulgaria,BGR,7024216.0
5,4,2020,18,3,Bulgaria,BGR,7024216.0
4,4,2020,28,4,Bulgaria,BGR,7024216.0
3,4,2020,35,0,Bulgaria,BGR,7024216.0
2,4,2020,23,2,Bulgaria,BGR,7024216.0
1,4,2020,40,0,Bulgaria,BGR,7024216.0
