Label,Country,Country_code,unit,tra_meas,airline,rep_airp_per_time,2020M04,2020M03,2020M02,2020M01,2019M12,2019M11,2019M10,2019M09,2019M08,2019M07,2019M06,2019M05,2019M04,2019M03,2019M02,2019M01
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,TOTAL,ES_GCXO,N/A,N/A,N/A,N/A,6011,5870,6012,5983,6416,6395,5992,6064,5889,5986,5163,5663
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_NEU,ES_GCXO,N/A,N/A,N/A,N/A,2713,2783,2199,2221,2554,2463,2165,2139,2115,2295,1969,2121
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_EU,ES_GCXO,N/A,N/A,N/A,N/A,3297,3087,3813,3760,3861,3930,3827,3925,3774,3691,3194,3541
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,UNK,ES_GCXO,N/A,N/A,N/A,N/A,2,2,6,4,2,2,N/A,4,2,N/A,N/A,1
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,TOTAL,ES_GCXO,N/A,N/A,N/A,N/A,6323,6111,6308,6314,6784,6775,6311,6387,6211,6285,5528,6014
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_NEU,ES_GCXO,N/A,N/A,N/A,N/A,2737,2794,2209,2232,2576,2473,2175,2143,2138,2313,1986,2135
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_EU,ES_GCXO,N/A,N/A,N/A,N/A,3584,3315,4093,4078,4206,4300,4136,4240,4071,3972,3542,3878
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,UNK,ES_LEST,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,TOTAL,ES_LEST,N/A,N/A,N/A,N/A,280,277,317,289,225,284,244,263,271,273,237,250
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_NEU,ES_LEST,N/A,N/A,N/A,N/A,0,1,0,1,0,0,6,1,0,0,0,0
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_EU,ES_LEST,N/A,N/A,N/A,N/A,280,277,316,289,225,284,238,262,271,273,237,250
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,UNK,ES_LEST,N/A,N/A,N/A,N/A,0,0,0,3,0,0,0,0,0,0,0,7
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,TOTAL,ES_LEST,N/A,N/A,N/A,N/A,112,3,0,545,326,175,453,168,179,0,0,197
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_NEU,ES_LEST,N/A,N/A,N/A,N/A,0,0,0,176,0,0,118,0,0,0,0,0
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_EU,ES_LEST,N/A,N/A,N/A,N/A,112,3,0,366,326,175,335,168,179,0,0,190
Passengers carried,Spain,ESP,PAS,PAS_CRD,UNK,ES_LEST,N/A,N/A,N/A,N/A,13,13,39,31,23,39,34,18,11,22,5,4
Passengers carried,Spain,ESP,PAS,PAS_CRD,TOTAL,ES_LEST,N/A,N/A,N/A,N/A,209246,201006,263878,280678,294970,301764,277341,262880,253134,211285,165046,178500
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_NEU,ES_LEST,N/A,N/A,N/A,N/A,16116,12699,19430,18047,24554,24090,21005,20457,20115,17610,14149,14448
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_EU,ES_LEST,N/A,N/A,N/A,N/A,193117,188294,244409,262600,270393,277635,256302,242405,233008,193653,150892,164048
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,UNK,ES_LEST,N/A,N/A,N/A,N/A,2,5,1,2,0,3,4,2,3,3,1,1
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,TOTAL,ES_LEST,N/A,N/A,N/A,N/A,1481,1384,1847,1926,1907,1994,1906,1829,1791,1528,1271,1414
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_NEU,ES_LEST,N/A,N/A,N/A,N/A,167,167,232,234,235,274,262,253,252,240,212,236
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_EU,ES_LEST,N/A,N/A,N/A,N/A,1312,1212,1614,1690,1672,1717,1640,1574,1536,1285,1058,1177
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,UNK,ES_LEST,N/A,N/A,N/A,N/A,12,10,24,18,24,27,21,9,10,7,2,6
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,TOTAL,ES_LEST,N/A,N/A,N/A,N/A,1571,1476,2008,2199,2054,2166,2072,1933,1936,1635,1315,1456
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_NEU,ES_LEST,N/A,N/A,N/A,N/A,182,175,254,271,285,312,308,292,276,268,221,245
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_EU,ES_LEST,N/A,N/A,N/A,N/A,1377,1291,1730,1910,1745,1827,1743,1632,1650,1360,1092,1205
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,UNK,ES_LEPA,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,TOTAL,ES_LEPA,N/A,N/A,N/A,N/A,729,637,960,882,911,911,894,980,852,825,755,759
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_NEU,ES_LEPA,N/A,N/A,N/A,N/A,27,27,44,41,43,45,52,42,30,28,24,26
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_EU,ES_LEPA,N/A,N/A,N/A,N/A,701,610,916,841,867,865,843,938,822,798,730,733
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,UNK,ES_LEPA,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,TOTAL,ES_LEPA,N/A,N/A,N/A,N/A,145,232,170,915,820,819,951,995,0,128,339,73
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_NEU,ES_LEPA,N/A,N/A,N/A,N/A,145,232,170,155,120,105,265,551,0,128,339,73
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_EU,ES_LEPA,N/A,N/A,N/A,N/A,0,0,0,760,700,714,686,444,0,0,0,0
Passengers carried,Spain,ESP,PAS,PAS_CRD,UNK,ES_LEPA,N/A,N/A,N/A,N/A,343,294,831,5446,4120,4268,4366,858,677,377,304,275
Passengers carried,Spain,ESP,PAS,PAS_CRD,TOTAL,ES_LEPA,N/A,N/A,N/A,N/A,952203,1002618,2923836,3766072,4280330,4206335,3852907,3180560,2514266,1301368,895701,839043
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_NEU,ES_LEPA,N/A,N/A,N/A,N/A,90390,114582,279419,383688,417403,413435,379636,284040,193702,142419,96907,82812
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_EU,ES_LEPA,N/A,N/A,N/A,N/A,861470,887742,2643586,3376938,3858807,3788632,3468905,2895662,2319887,1158572,798490,755956
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,UNK,ES_LEPA,N/A,N/A,N/A,N/A,137,132,271,324,496,604,520,382,266,148,109,123
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,TOTAL,ES_LEPA,N/A,N/A,N/A,N/A,8327,8592,21166,25412,28484,28507,26103,22588,18690,10262,7806,8331
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_NEU,ES_LEPA,N/A,N/A,N/A,N/A,1102,1273,2524,3160,3601,3599,3179,2671,2003,1574,1267,1358
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_EU,ES_LEPA,N/A,N/A,N/A,N/A,7088,7187,18371,21928,24387,24304,22404,19535,16421,8540,6430,6850
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,UNK,ES_LEPA,N/A,N/A,N/A,N/A,139,133,281,324,496,604,520,382,272,154,112,131
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,TOTAL,ES_LEPA,N/A,N/A,N/A,N/A,8502,8803,21559,25700,28770,28690,26366,22880,18962,10405,7931,8463
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_NEU,ES_LEPA,N/A,N/A,N/A,N/A,1132,1314,2622,3239,3669,3627,3252,2743,2066,1601,1280,1384
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_EU,ES_LEPA,N/A,N/A,N/A,N/A,7231,7356,18656,22137,24605,24459,22594,19755,16624,8650,6539,6948
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,UNK,ES_LEMG,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,TOTAL,ES_LEMG,N/A,N/A,N/A,N/A,240,245,250,369,311,417,319,234,183,228,185,173
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_NEU,ES_LEMG,N/A,N/A,N/A,N/A,172,158,115,260,232,332,235,137,102,139,101,103
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_EU,ES_LEMG,N/A,N/A,N/A,N/A,68,88,135,108,79,84,85,97,81,89,84,69
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,UNK,ES_LEMG,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,186,0,0,0,0
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,TOTAL,ES_LEMG,N/A,N/A,N/A,N/A,4256,4176,1688,3026,4837,3440,4136,2485,3169,1790,610,622
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_NEU,ES_LEMG,N/A,N/A,N/A,N/A,635,452,0,983,3050,2370,3009,34,260,83,404,162
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_EU,ES_LEMG,N/A,N/A,N/A,N/A,3621,3724,1688,2043,1787,1070,1127,2265,2909,1707,206,460
Passengers carried,Spain,ESP,PAS,PAS_CRD,UNK,ES_LEMG,N/A,N/A,N/A,N/A,395,246,259,374,720,627,485,434,3487,1644,1626,1599
Passengers carried,Spain,ESP,PAS,PAS_CRD,TOTAL,ES_LEMG,N/A,N/A,N/A,N/A,1132394,1165635,1871529,2023846,2200856,2224681,2050494,1911387,1824364,1351275,1051542,1012734
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_NEU,ES_LEMG,N/A,N/A,N/A,N/A,123645,131104,193988,206644,258775,251953,208777,181251,185680,144918,118882,109881
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_EU,ES_LEMG,N/A,N/A,N/A,N/A,1008354,1034285,1677282,1816828,1941361,1972101,1841232,1729702,1635197,1204713,931034,901254
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,UNK,ES_LEMG,N/A,N/A,N/A,N/A,38,34,52,80,79,63,64,49,49,33,26,24
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,TOTAL,ES_LEMG,N/A,N/A,N/A,N/A,8639,8539,12718,13617,14996,15221,14008,13372,12621,9384,7778,8252
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_NEU,ES_LEMG,N/A,N/A,N/A,N/A,1221,1254,1693,1795,2306,2285,1941,1729,1658,1367,1181,1234
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_EU,ES_LEMG,N/A,N/A,N/A,N/A,7380,7251,10973,11742,12611,12873,12003,11594,10914,7984,6571,6994
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,UNK,ES_LEMG,N/A,N/A,N/A,N/A,94,115,138,163,242,218,196,191,191,120,84,93
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,TOTAL,ES_LEMG,N/A,N/A,N/A,N/A,9005,8986,13117,13996,15477,15788,14416,13894,13179,9746,8074,8467
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_NEU,ES_LEMG,N/A,N/A,N/A,N/A,1282,1311,1757,1873,2452,2368,1992,1818,1700,1390,1200,1273
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_EU,ES_LEMG,N/A,N/A,N/A,N/A,7629,7560,11222,11960,12783,13202,12228,11885,11288,8236,6790,7101
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,UNK,ES_GCLA,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,N/A,N/A
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,TOTAL,ES_GCLA,N/A,N/A,N/A,N/A,42,42,42,37,36,35,32,37,44,48,61,53
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_NEU,ES_GCLA,N/A,N/A,N/A,N/A,12,25,17,19,16,16,17,18,20,21,18,22
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_EU,ES_GCLA,N/A,N/A,N/A,N/A,30,17,25,18,21,19,15,19,24,27,43,31
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,UNK,ES_GCLA,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,N/A,N/A
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,TOTAL,ES_GCLA,N/A,N/A,N/A,N/A,1425,1267,2184,1550,1783,1970,2151,1896,1859,1552,1296,1489
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_NEU,ES_GCLA,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_EU,ES_GCLA,N/A,N/A,N/A,N/A,1425,1267,2184,1550,1783,1970,2151,1896,1859,1552,1296,1489
Passengers carried,Spain,ESP,PAS,PAS_CRD,UNK,ES_GCLA,N/A,N/A,N/A,N/A,N/A,N/A,501,1617,1351,1603,174,6,10,1,N/A,N/A
Passengers carried,Spain,ESP,PAS,PAS_CRD,TOTAL,ES_GCLA,N/A,N/A,N/A,N/A,127962,122768,118457,117218,130409,128763,115779,115170,125260,135573,109710,116135
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_NEU,ES_GCLA,N/A,N/A,N/A,N/A,48371,57821,47255,51325,62991,53096,46262,46843,49281,54060,42865,41213
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_EU,ES_GCLA,N/A,N/A,N/A,N/A,79591,64947,70701,64276,66067,74064,69343,68321,75969,81512,66845,74922
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,UNK,ES_GCLA,N/A,N/A,N/A,N/A,N/A,N/A,4,10,8,10,2,0,0,2,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,TOTAL,ES_GCLA,N/A,N/A,N/A,N/A,1871,1790,1703,1647,1856,1944,1768,1819,1872,2062,1661,1915
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_NEU,ES_GCLA,N/A,N/A,N/A,N/A,933,1093,870,897,1097,995,818,853,894,984,778,841
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_EU,ES_GCLA,N/A,N/A,N/A,N/A,938,697,829,740,751,939,948,966,978,1076,883,1074
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,UNK,ES_GCLA,N/A,N/A,N/A,N/A,N/A,N/A,4,10,10,14,6,4,4,12,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,TOTAL,ES_GCLA,N/A,N/A,N/A,N/A,1907,1820,1766,1687,1903,2002,1811,1869,1954,2153,1728,1993
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_NEU,ES_GCLA,N/A,N/A,N/A,N/A,933,1095,872,897,1101,999,822,853,895,986,778,842
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_EU,ES_GCLA,N/A,N/A,N/A,N/A,974,725,890,780,792,989,983,1012,1055,1155,950,1151
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,UNK,ES_GCLP,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,TOTAL,ES_GCLP,N/A,N/A,N/A,N/A,2282,1962,2057,1966,1702,1926,1693,1758,1680,1776,1455,1679
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_NEU,ES_GCLP,N/A,N/A,N/A,N/A,129,133,101,100,70,80,66,84,93,111,81,85
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_EU,ES_GCLP,N/A,N/A,N/A,N/A,2153,1829,1956,1866,1632,1845,1627,1674,1587,1665,1373,1593
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,UNK,ES_GCLP,N/A,N/A,N/A,N/A,0,0,1,0,0,0,0,0,302,320,0,0
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,TOTAL,ES_GCLP,N/A,N/A,N/A,N/A,7478,6687,6978,6025,6360,5771,6420,5250,7557,12869,13179,12693
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_NEU,ES_GCLP,N/A,N/A,N/A,N/A,1655,834,1369,752,896,875,1043,540,882,1125,2307,1142
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_EU,ES_GCLP,N/A,N/A,N/A,N/A,5823,5853,5608,5273,5464,4896,5377,4710,6373,11424,10872,11551
Passengers carried,Spain,ESP,PAS,PAS_CRD,UNK,ES_GCLP,N/A,N/A,N/A,N/A,20,6,1812,1422,1494,1859,17,23,6,314,19,36
Passengers carried,Spain,ESP,PAS,PAS_CRD,TOTAL,ES_GCLP,N/A,N/A,N/A,N/A,1212551,1184392,1080333,981308,1076042,1063161,973380,925146,1096351,1291171,1112334,1167792
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_NEU,ES_GCLP,N/A,N/A,N/A,N/A,251603,253576,192314,167457,207833,173239,162143,155542,179027,238321,196494,198819
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_EU,ES_GCLP,N/A,N/A,N/A,N/A,960928,930810,886207,812429,866715,888063,811220,769581,917318,1052536,915821,968937
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,UNK,ES_GCLP,N/A,N/A,N/A,N/A,0,3,10,11,11,10,23,6,4,32,27,5
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,TOTAL,ES_GCLP,N/A,N/A,N/A,N/A,10726,10316,9803,9273,9804,9687,9036,9063,9977,11314,9842,10880
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_NEU,ES_GCLP,N/A,N/A,N/A,N/A,3044,2992,2532,2158,2636,2151,2009,2019,2166,2664,2176,2319
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_EU,ES_GCLP,N/A,N/A,N/A,N/A,7682,7321,7261,7104,7157,7526,7004,7038,7807,8618,7639,8556
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,UNK,ES_GCLP,N/A,N/A,N/A,N/A,19,24,52,43,38,39,30,40,23,38,32,16
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,TOTAL,ES_GCLP,N/A,N/A,N/A,N/A,11249,10801,10496,9773,10606,10192,9460,9588,10604,11870,10353,11400
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_NEU,ES_GCLP,N/A,N/A,N/A,N/A,3067,3052,2603,2182,2820,2185,2038,2072,2234,2702,2224,2370
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_EU,ES_GCLP,N/A,N/A,N/A,N/A,8163,7725,7841,7548,7748,7968,7392,7476,8347,9130,8097,9014
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,UNK,ES_LEBL,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,TOTAL,ES_LEBL,N/A,N/A,N/A,N/A,15114,15871,17050,15807,13106,15587,13362,14451,13826,15681,12230,12854
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_NEU,ES_LEBL,N/A,N/A,N/A,N/A,12278,13039,13996,13183,10970,13001,10968,11894,11433,12732,9883,10211
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_EU,ES_LEBL,N/A,N/A,N/A,N/A,2836,2832,3054,2623,2135,2587,2394,2556,2393,2949,2347,2644
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,UNK,ES_LEBL,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,TOTAL,ES_LEBL,N/A,N/A,N/A,N/A,8131,1140,2420,2161,3159,3166,2488,1270,1285,1284,1346,908
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_NEU,ES_LEBL,N/A,N/A,N/A,N/A,7698,918,949,439,1522,1365,1364,1013,552,961,1274,870
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_EU,ES_LEBL,N/A,N/A,N/A,N/A,433,222,1471,1722,1637,1801,1124,257,733,323,72,38
Passengers carried,Spain,ESP,PAS,PAS_CRD,UNK,ES_LEBL,N/A,N/A,N/A,N/A,279,300,964,5098,6177,5384,3720,638,333,321,448,172
Passengers carried,Spain,ESP,PAS,PAS_CRD,TOTAL,ES_LEBL,N/A,N/A,N/A,N/A,3659198,3673346,4642984,5104586,5406856,5357678,5103075,4680307,4521473,3966000,3266973,3273936
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_NEU,ES_LEBL,N/A,N/A,N/A,N/A,529032,521771,755490,910843,1003067,969112,906267,710949,658256,559689,465816,472657
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_EU,ES_LEBL,N/A,N/A,N/A,N/A,3129887,3151275,3886530,4188645,4397612,4383182,4193088,3968720,3862884,3405990,2800709,2801107
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,UNK,ES_LEBL,N/A,N/A,N/A,N/A,31,27,40,71,78,108,63,46,42,42,50,35
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,TOTAL,ES_LEBL,N/A,N/A,N/A,N/A,24801,24543,30319,31654,32207,32638,31462,30533,29388,25637,22377,23677
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_NEU,ES_LEBL,N/A,N/A,N/A,N/A,3560,3402,4455,4967,5227,5213,4966,4310,3849,3528,3103,3249
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Spain,ESP,MOVE,CACM,LIC_EU,ES_LEBL,N/A,N/A,N/A,N/A,21210,21114,25824,26616,26902,27317,26433,26177,25497,22067,19224,20393
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,UNK,ES_LEBL,N/A,N/A,N/A,N/A,110,105,132,196,174,279,232,199,112,145,150,90
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,TOTAL,ES_LEBL,N/A,N/A,N/A,N/A,25120,24904,30743,32091,32645,33191,32020,31102,29739,25935,22677,23971
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_NEU,ES_LEBL,N/A,N/A,N/A,N/A,3646,3466,4566,5074,5329,5307,5077,4410,3923,3581,3168,3306
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Spain,ESP,MOVE,ACM,LIC_EU,ES_LEBL,N/A,N/A,N/A,N/A,21364,21333,26045,26821,27142,27605,26711,26493,25704,22209,19359,20575
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,UNK,ES_LEAL,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,TOTAL,ES_LEAL,N/A,N/A,N/A,N/A,358,347,400,337,270,392,323,345,344,335,269,312
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_NEU,ES_LEAL,N/A,N/A,N/A,N/A,15,22,33,34,27,24,24,34,23,18,19,14
Freight and mail loaded and unloaded,Spain,ESP,T,FRM_LD_NLD,LIC_EU,ES_LEAL,N/A,N/A,N/A,N/A,343,325,367,303,243,367,299,311,322,317,250,299
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,UNK,ES_LEAL,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,TOTAL,ES_LEAL,N/A,N/A,N/A,N/A,223,0,331,322,216,855,844,581,47,361,811,655
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_NEU,ES_LEAL,N/A,N/A,N/A,N/A,0,0,0,0,0,0,10,0,0,0,42,0
Direct transit passengers,Spain,ESP,PAS,PAS_TRS,LIC_EU,ES_LEAL,N/A,N/A,N/A,N/A,223,0,331,322,216,855,834,581,47,361,769,655
Passengers carried,Spain,ESP,PAS,PAS_CRD,UNK,ES_LEAL,N/A,N/A,N/A,N/A,19,29,47,26,25,22,14,50,55,50,46,49
Passengers carried,Spain,ESP,PAS,PAS_CRD,TOTAL,ES_LEAL,N/A,N/A,N/A,N/A,873372,934627,1427133,1552212,1691787,1720648,1537311,1401565,1341656,996050,781744,784251
Passengers carried,Spain,ESP,PAS,PAS_CRD,LIC_NEU,ES_LEAL,N/A,N/A,N/A,N/A,90630,92678,122741,139452,160811,166008,143628,114831,120136,91921,75628,82598
